zipCode,lat,lng,CityName,StatCode
43009,40.17253,-83.64152,Cable,OH
43010,39.99946,-83.62197,Catawba,OH
43011,40.31046,-82.68615,Centerburg,OH
43013,40.23221,-82.68765,Croton,OH
43014,40.47131,-82.2564,Danville,OH
43015,40.2968,-83.06069,Delaware,OH
43016,40.09859,-83.15376,Dublin,OH
43017,40.1168,-83.13008,Dublin,OH
43019,40.49343,-82.5764,Fredericktown,OH
43021,40.20095,-82.88427,Galena,OH
43022,40.33833,-82.33968,Gambier,OH
43023,40.07525,-82.5318,Granville,OH
43025,39.96634,-82.51675,Hebron,OH
43026,40.02275,-83.18552,Hilliard,OH
43028,40.40034,-82.29353,Howard,OH
43029,40.09512,-83.45856,Irwin,OH
43030,39.9615,-82.41584,Jacksontown,OH
43031,40.16104,-82.66621,Johnstown,OH
43032,40.32861,-82.95882,Kilbourne,OH
43033,39.96093,-82.60006,Kirkersville,OH
43035,40.18913,-82.99511,Lewis Center,OH
43036,40.35234,-83.26227,Magnetic Springs,OH
43037,40.27801,-82.3258,Martinsburg,OH
43040,40.26097,-83.35955,Marysville,OH
43044,40.05026,-83.56423,Mechanicsburg,OH
43045,40.16988,-83.44859,Milford Center,OH
43046,39.89864,-82.54119,Millersport,OH
43050,40.3723,-82.4956,Mount Vernon,OH
43054,40.08084,-82.80348,New Albany,OH
43055,40.11784,-82.37652,Newark,OH
43056,40.01135,-82.33506,Heath,OH
43060,40.21996,-83.57248,North Lewisburg,OH
43061,40.28659,-83.20325,Ostrander,OH
43062,40.00753,-82.6828,Pataskala,OH
43064,40.09807,-83.28778,Plain City,OH
43065,40.17762,-83.09366,Powell,OH
43066,40.3977,-83.16453,Radnor,OH
43067,40.34577,-83.47082,Raymond,OH
43068,39.95637,-82.78502,Reynoldsburg,OH
43070,40.21577,-83.95792,Rosewood,OH
43071,40.18423,-82.3582,Saint Louisville,OH
43072,40.11638,-83.95628,Saint Paris,OH
43074,40.27834,-82.84958,Sunbury,OH
43076,39.89642,-82.39758,Thornville,OH
43077,40.1365,-83.34095,Unionville Center,OH
43078,40.11282,-83.7764,Urbana,OH
43080,40.24272,-82.42904,Utica,OH
43081,40.11064,-82.89134,Westerville,OH
43082,40.15243,-82.88199,Westerville,OH
43084,40.15683,-83.54083,Woodstock,OH
43085,40.09986,-83.0157,Columbus,OH
43101,39.46466,-82.74564,Adelphi,OH
43102,39.63957,-82.763,Amanda,OH
43103,39.72571,-82.93544,Ashville,OH
43105,39.86357,-82.61663,Baltimore,OH
43106,39.64231,-83.42115,Bloomingburg,OH
43107,39.69084,-82.40959,Bremen,OH
43109,39.91226,-82.83398,Brice,OH
43110,39.82634,-82.79945,Canal Winchester,OH
43111,39.50205,-82.24237,Carbon Hill,OH
43112,39.79671,-82.70358,Carroll,OH
43113,39.5909,-82.96317,Circleville,OH
43115,39.49148,-83.16269,Clarksburg,OH
43116,39.77157,-83.06145,Commercial Point,OH
43117,39.76873,-83.20628,Derby,OH
43119,39.93573,-83.20073,Galloway,OH
43123,39.86855,-83.11988,Grove City,OH
43125,39.83664,-82.88446,Groveport,OH
43126,39.81391,-83.16648,Harrisburg,OH
43127,39.48051,-82.32422,Haydenville,OH
43128,39.66406,-83.57754,Jeffersonville,OH
43130,39.69883,-82.6105,Lancaster,OH
43135,39.46644,-82.69757,Laurelville,OH
43136,39.80136,-82.81252,Lithopolis,OH
43137,39.80826,-82.98549,Lockbourne,OH
43138,39.52202,-82.41099,Logan,OH
43140,39.88297,-83.42996,London,OH
43142,39.5934,-83.58742,Milledgeville,OH
43143,39.71672,-83.29395,Mount Sterling,OH
43144,39.52851,-82.19212,Murray City,OH
43145,39.56535,-83.25842,New Holland,OH
43146,39.77433,-83.14164,Orient,OH
43147,39.89927,-82.74211,Pickerington,OH
43148,39.81669,-82.4995,Pleasantville,OH
43149,39.53834,-82.57213,Rockbridge,OH
43150,39.77327,-82.40933,Rushville,OH
43151,39.73291,-83.47637,Sedalia,OH
43152,39.39444,-82.61484,South Bloomingville,OH
43153,39.73972,-83.57006,South Solon,OH
43154,39.60079,-82.82882,Stoutsville,OH
43155,39.62613,-82.52493,Sugar Grove,OH
43156,39.55382,-82.77628,Tarlton,OH
43157,39.84265,-82.54613,Thurston,OH
43158,39.44919,-82.35762,Union Furnace,OH
43160,39.52652,-83.44267,Washington Court House,OH
43162,39.94338,-83.30452,West Jefferson,OH
43164,39.58555,-83.11844,Williamsport,OH
43201,39.99132,-83.00039,Columbus,OH
43202,40.02143,-83.01415,Columbus,OH
43203,39.9731,-82.96898,Columbus,OH
43204,39.96135,-83.0816,Columbus,OH
43205,39.95766,-82.96221,Columbus,OH
43206,39.94224,-82.97361,Columbus,OH
43207,39.89585,-82.96291,Columbus,OH
43209,39.9539,-82.93011,Columbus,OH
43210,40.00521,-83.02269,Columbus,OH
43211,40.0117,-82.97242,Columbus,OH
43212,39.98706,-83.04165,Columbus,OH
43213,39.96894,-82.86751,Columbus,OH
43214,40.05213,-83.01973,Columbus,OH
43215,39.96636,-83.01286,Columbus,OH
43217,39.81677,-82.93188,Columbus,OH
43219,40.0065,-82.92122,Columbus,OH
43220,40.04787,-83.07124,Columbus,OH
43221,40.02259,-83.07757,Columbus,OH
43222,39.96119,-83.03526,Columbus,OH
43223,39.9283,-83.03511,Columbus,OH
43224,40.04281,-82.96623,Columbus,OH
43227,39.94485,-82.88937,Columbus,OH
43228,39.96483,-83.126,Columbus,OH
43229,40.08586,-82.97601,Columbus,OH
43230,40.03559,-82.86987,Columbus,OH
43231,40.07927,-82.93894,Columbus,OH
43232,39.92218,-82.87017,Columbus,OH
43235,40.10264,-83.0524,Columbus,OH
43240,40.14545,-82.98172,Columbus,OH
43302,40.59971,-83.12958,Marion,OH
43310,40.53492,-83.78125,Belle Center,OH
43311,40.36589,-83.75613,Bellefontaine,OH
43314,40.64914,-82.95941,Caledonia,OH
43315,40.48322,-82.87768,Cardington,OH
43316,40.95416,-83.3808,Carey,OH
43317,40.47724,-82.68183,Chesterville,OH
43318,40.30922,-83.91275,De Graff,OH
43319,40.30649,-83.57217,East Liberty,OH
43320,40.58854,-82.89804,Edison,OH
43321,40.45733,-82.8298,Fulton,OH
43322,40.5323,-83.20796,Green Camp,OH
43323,40.73156,-83.25004,Harpster,OH
43324,40.44636,-83.81057,Huntsville,OH
43326,40.63931,-83.61507,Kenton,OH
43330,40.81356,-83.41939,Kirby,OH
43331,40.51767,-83.91905,Lakeview,OH
43332,40.58673,-83.37787,La Rue,OH
43333,40.43992,-83.93202,Lewistown,OH
43334,40.40048,-82.80418,Marengo,OH
43336,40.29095,-83.58234,Middleburg,OH
43337,40.68201,-83.24151,Morral,OH
43338,40.56049,-82.75946,Mount Gilead,OH
43340,40.53919,-83.47897,Mount Victory,OH
43341,40.59641,-83.3153,New Bloomington,OH
43342,40.47559,-83.18355,Prospect,OH
43343,40.30908,-83.97749,Quincy,OH
43344,40.43311,-83.33968,Richwood,OH
43345,40.51123,-83.58382,Ridgeway,OH
43347,40.47783,-83.65955,Rushsylvania,OH
43348,40.46752,-83.88686,Russells Point,OH
43351,40.82494,-83.30373,Upper Sandusky,OH
43356,40.45818,-83.04716,Waldo,OH
43357,40.25335,-83.74664,West Liberty,OH
43358,40.41959,-83.53257,West Mansfield,OH
43359,40.87347,-83.45487,Wharton,OH
43360,40.33102,-83.63123,Zanesfield,OH
43402,41.40998,-83.65457,Bowling Green,OH
43403,41.37703,-83.63696,Bowling Green,OH
43406,41.33618,-83.4363,Bradner,OH
43407,41.27786,-83.24939,Burgoon,OH
43408,41.57185,-83.36346,Clay Center,OH
43410,41.307,-82.95955,Clyde,OH
43412,41.627,-83.32311,Curtice,OH
43413,41.2415,-83.65251,Cygnet,OH
43416,41.48353,-83.26937,Elmore,OH
43420,41.35774,-83.11204,Fremont,OH
43430,41.52464,-83.3701,Genoa,OH
43431,41.38988,-83.33775,Gibsonburg,OH
43432,41.56308,-83.25214,Graytown,OH
43433,41.50474,-82.88031,Gypsum,OH
43434,41.69299,-83.44472,Harbor View,OH
43435,41.32533,-83.31279,Helena,OH
43437,41.2537,-83.60238,Jerry City,OH
43438,41.60341,-82.70291,Kelleys Island,OH
43439,41.51767,-83.04128,Lacarne,OH
43440,41.52623,-82.78085,Lakeside Marblehead,OH
43442,41.42696,-83.21537,Lindsey,OH
43443,41.46172,-83.4674,Luckey,OH
43445,41.58485,-83.29854,Martin,OH
43446,41.68475,-82.80853,Middle Bass,OH
43447,41.56604,-83.43547,Millbury,OH
43449,41.53624,-83.14349,Oak Harbor,OH
43450,41.4007,-83.49213,Pemberville,OH
43451,41.31282,-83.61525,Portage,OH
43452,41.51511,-82.96693,Port Clinton,OH
43456,41.66821,-82.8232,Put In Bay,OH
43457,41.26732,-83.42748,Risingsun,OH
43458,41.53105,-83.21258,Rocky Ridge,OH
43460,41.60286,-83.563,Rossford,OH
43462,41.28356,-83.71868,Rudolph,OH
43463,41.50866,-83.50805,Stony Ridge,OH
43464,41.40348,-82.92991,Vickery,OH
43465,41.57005,-83.5038,Walbridge,OH
43466,41.29535,-83.51482,Wayne,OH
43467,41.24321,-83.48382,West Millgrove,OH
43468,41.59788,-83.34147,Williston,OH
43469,41.45941,-83.3632,Woodville,OH
43501,41.6725,-84.45726,Alvordton,OH
43502,41.53029,-84.29884,Archbold,OH
43504,41.69585,-83.83676,Berkey,OH
43505,41.52414,-84.73124,Blakeslee,OH
43506,41.46629,-84.55621,Bryan,OH
43511,41.26339,-83.82367,Custar,OH
43512,41.30271,-84.35806,Defiance,OH
43515,41.58534,-84.00775,Delta,OH
43516,41.2179,-83.91492,Deshler,OH
43517,41.44021,-84.72686,Edgerton,OH
43518,41.5892,-84.75398,Edon,OH
43519,41.42092,-84.40855,Evansport,OH
43521,41.66297,-84.29867,Fayette,OH
43522,41.41913,-83.84486,Grand Rapids,OH
43523,41.33707,-83.98922,Grelton,OH
43524,41.22848,-84.03956,Hamler,OH
43525,41.46654,-83.7043,Haskins,OH
43526,41.31447,-84.72801,Hicksville,OH
43527,41.25049,-84.16007,Holgate,OH
43528,41.62859,-83.74896,Holland,OH
43529,41.18761,-83.78162,Hoytville,OH
43531,41.63509,-84.49572,Kunkle,OH
43532,41.45519,-83.97432,Liberty Center,OH
43533,41.69142,-84.08253,Lyons,OH
43534,41.35556,-83.93008,Mc Clure,OH
43535,41.30731,-84.02206,Malinta,OH
43536,41.30978,-84.63289,Mark Center,OH
43537,41.57468,-83.68551,Maumee,OH
43540,41.69567,-83.94133,Metamora,OH
43541,41.30076,-83.8295,Milton Center,OH
43542,41.56675,-83.76508,Monclova,OH
43543,41.60565,-84.63371,Montpelier,OH
43545,41.3912,-84.1275,Napoleon,OH
43547,41.49214,-83.87631,Neapolis,OH
43548,41.18534,-84.17511,New Bavaria,OH
43549,41.37449,-84.51732,Ney,OH
43551,41.52153,-83.57126,Perrysburg,OH
43553,41.53121,-84.22881,Pettisville,OH
43554,41.66031,-84.55807,Pioneer,OH
43555,41.43418,-84.25433,Ridgeville Corners,OH
43556,41.30608,-84.56989,Sherwood,OH
43557,41.48405,-84.39612,Stryker,OH
43558,41.59283,-83.87836,Swanton,OH
43560,41.70106,-83.73808,Sylvania,OH
43565,41.41995,-83.7401,Tontogany,OH
43566,41.49591,-83.75864,Waterville,OH
43567,41.57568,-84.15406,Wauseon,OH
43569,41.35144,-83.78829,Weston,OH
43570,41.58705,-84.44006,West Unity,OH
43571,41.51583,-83.81975,Whitehouse,OH
43604,41.65204,-83.53993,Toledo,OH
43605,41.64826,-83.50668,Toledo,OH
43606,41.67172,-83.61088,Toledo,OH
43607,41.64751,-83.60615,Toledo,OH
43608,41.67992,-83.5285,Toledo,OH
43609,41.62709,-83.58047,Toledo,OH
43610,41.67802,-83.56137,Toledo,OH
43611,41.70313,-83.49138,Toledo,OH
43612,41.7095,-83.54865,Toledo,OH
43613,41.70628,-83.6037,Toledo,OH
43614,41.60318,-83.62887,Toledo,OH
43615,41.65079,-83.67316,Toledo,OH
43616,41.6585,-83.40899,Oregon,OH
43617,41.66465,-83.72823,Toledo,OH
43619,41.60449,-83.47218,Northwood,OH
43620,41.66522,-83.55431,Toledo,OH
43623,41.70411,-83.65145,Toledo,OH
43701,39.96007,-81.99398,Zanesville,OH
43711,39.84213,-81.57748,Ava,OH
43713,39.98803,-81.1741,Barnesville,OH
43716,39.83676,-81.00995,Beallsville,OH
43717,39.78973,-81.55575,Belle Valley,OH
43718,40.00942,-81.00089,Belmont,OH
43719,39.99883,-81.07941,Bethesda,OH
43720,39.79451,-81.87297,Blue Rock,OH
43721,39.94892,-82.26002,Brownsville,OH
43722,39.9192,-81.51756,Buffalo,OH
43723,39.96057,-81.54009,Byesville,OH
43724,39.73277,-81.51487,Caldwell,OH
43725,40.04495,-81.58945,Cambridge,OH
43727,39.86818,-81.79395,Chandlersville,OH
43728,39.4921,-81.89469,Chesterhill,OH
43730,39.62434,-82.09724,Corning,OH
43731,39.72717,-82.06484,Crooksville,OH
43732,39.84569,-81.65278,Cumberland,OH
43733,39.92734,-81.53821,Derwent,OH
43734,39.88311,-81.9011,Duncan Falls,OH
43735,39.8633,-82.11867,East Fultonham,OH
43736,40.05895,-81.23641,Fairview,OH
43738,39.85545,-82.14106,Fultonham,OH
43739,39.90782,-82.28875,Glenford,OH
43740,39.9522,-82.21271,Gratiot,OH
43746,39.97171,-82.17436,Hopewell,OH
43747,39.8625,-81.12164,Jerusalem,OH
43748,39.70024,-82.30935,Junction City,OH
43749,40.16529,-81.56947,Kimbolton,OH
43750,39.9936,-81.50948,Kipling,OH
43754,39.75807,-81.23764,Lewisville,OH
43755,40.05431,-81.43483,Lore City,OH
43756,39.69077,-81.79502,Mcconnelsville,OH
43758,39.62288,-81.94431,Malta,OH
43759,40.06479,-81.07431,Morristown,OH
43760,39.88936,-82.19922,Mount Perry,OH
43761,39.66793,-82.14686,Moxahala,OH
43762,40.02768,-81.74065,New Concord,OH
43764,39.71066,-82.19149,New Lexington,OH
43766,39.59848,-82.2515,New Straitsville,OH
43767,40.01236,-81.8045,Norwich,OH
43768,40.03777,-81.44485,Old Washington,OH
43771,39.83602,-81.9438,Philo,OH
43772,39.88173,-81.52435,Pleasant City,OH
43773,39.98837,-81.2962,Quaker City,OH
43777,39.81816,-82.08729,Roseville,OH
43778,40.00717,-81.37624,Salesville,OH
43779,39.8162,-81.42435,Sarahsville,OH
43780,39.91755,-81.43855,Senecaville,OH
43782,39.61842,-82.21731,Shawnee,OH
43783,39.80422,-82.28408,Somerset,OH
43786,39.71039,-81.27687,Stafford,OH
43787,39.53138,-81.80619,Stockport,OH
43788,39.80226,-81.33323,Summerfield,OH
43793,39.74329,-81.0998,Woodsfield,OH
43802,40.09581,-81.85991,Adamsville,OH
43804,40.45385,-81.73741,Baltic,OH
43805,40.39331,-81.97257,Blissfield,OH
43811,40.18323,-81.92623,Conesville,OH
43812,40.27167,-81.88218,Coshocton,OH
43821,40.13673,-82.00666,Dresden,OH
43822,40.17741,-82.1725,Frazeysburg,OH
43824,40.36278,-81.76149,Fresno,OH
43830,40.06171,-82.14474,Nashport,OH
43832,40.27481,-81.58243,Newcomerstown,OH
43836,40.20885,-81.71979,Plainfield,OH
43837,40.30198,-81.48077,Port Washington,OH
43840,40.4072,-81.60398,Stone Creek,OH
43842,40.13683,-82.01275,Trinway,OH
43843,40.33665,-82.17392,Walhonding,OH
43844,40.33368,-82.05252,Warsaw,OH
43845,40.25695,-81.73121,West Lafayette,OH
43901,40.22386,-80.86212,Adena,OH
43902,39.89144,-80.96236,Alledonia,OH
43903,40.4703,-80.95207,Amsterdam,OH
43905,40.10347,-80.83812,Barton,OH
43906,40.01218,-80.80358,Bellaire,OH
43907,40.25609,-81.02123,Cadiz,OH
43908,40.50881,-80.8744,Bergholz,OH
43910,40.3723,-80.82299,Bloomingdale,OH
43912,40.08803,-80.79447,Bridgeport,OH
43913,40.27101,-80.63084,Brilliant,OH
43914,39.77526,-80.95282,Cameron,OH
43915,39.75979,-80.89767,Clarington,OH
43917,40.22508,-80.80314,Dillonvale,OH
43920,40.67851,-80.58321,East Liverpool,OH
43925,40.44759,-80.86229,East Springfield,OH
43926,40.50896,-80.62221,Empire,OH
43927,40.11878,-80.93607,Fairpoint,OH
43928,40.01029,-80.90747,Glencoe,OH
43930,40.56755,-80.76591,Hammondsville,OH
43931,39.67324,-80.87221,Hannibal,OH
43932,40.51684,-80.76197,Irondale,OH
43933,39.93718,-80.89439,Jacobsburg,OH
43934,40.07815,-80.78999,Lansing,OH
43935,40.12588,-80.75138,Martins Ferry,OH
43938,40.30374,-80.67252,Mingo Junction,OH
43939,40.16719,-80.79996,Mount Pleasant,OH
43940,40.02877,-80.8234,Neffs,OH
43942,39.86361,-80.84881,Powhatan Point,OH
43943,40.22296,-80.72457,Rayland,OH
43944,40.43075,-80.77107,Richmond,OH
43945,40.6324,-80.84363,Salineville,OH
43946,39.65071,-80.96513,Sardis,OH
43947,39.9561,-80.78563,Shadyside,OH
43948,40.27004,-80.77827,Smithfield,OH
43950,40.0962,-80.92588,Saint Clairsville,OH
43951,40.11083,-81.01161,Lafferty,OH
43952,40.39805,-80.66161,Steubenville,OH
43953,40.35809,-80.7078,Steubenville,OH
43961,40.52531,-80.62971,Stratton,OH
43962,40.67208,-80.87989,Summitville,OH
43963,40.17169,-80.69681,Tiltonsville,OH
43964,40.48617,-80.67063,Toronto,OH
43967,40.02646,-80.94009,Warnock,OH
43968,40.6322,-80.68554,Wellsville,OH
43970,40.46313,-80.8891,Wolf Run,OH
43971,40.15821,-80.71287,Yorkville,OH
43972,40.10165,-80.97507,Bannock,OH
43973,40.19411,-81.2718,Freeport,OH
43974,40.18218,-80.88725,Harrisville,OH
43976,40.36522,-80.90873,Hopedale,OH
43977,40.13979,-81.10357,Flushing,OH
43983,40.14151,-81.2054,Piedmont,OH
43985,40.16587,-81.13445,Holloway,OH
43986,40.38015,-80.99375,Jewett,OH
43988,40.40284,-81.10268,Scio,OH
44001,41.36494,-82.26177,Amherst,OH
44003,41.62142,-80.58599,Andover,OH
44004,41.85339,-80.78858,Ashtabula,OH
44010,41.76249,-80.85208,Austinburg,OH
44011,41.44845,-82.01872,Avon,OH
44012,41.49453,-82.01599,Avon Lake,OH
44017,41.36865,-81.86317,Berea,OH
44021,41.44167,-81.14742,Burton,OH
44022,41.44808,-81.40459,Chagrin Falls,OH
44023,41.38638,-81.29061,Chagrin Falls,OH
44024,41.57663,-81.19262,Chardon,OH
44026,41.53246,-81.33178,Chesterland,OH
44028,41.31019,-81.939,Columbia Station,OH
44030,41.89683,-80.58027,Conneaut,OH
44032,41.66599,-80.6699,Dorset,OH
44035,41.36515,-82.12938,Elyria,OH
44039,41.3847,-82.0196,North Ridgeville,OH
44040,41.53204,-81.41101,Gates Mills,OH
44041,41.77578,-80.95133,Geneva,OH
44044,41.26672,-82.04028,Grafton,OH
44045,41.74619,-81.2836,Grand River,OH
44046,41.54269,-81.06935,Huntsburg,OH
44047,41.71893,-80.73888,Jefferson,OH
44048,41.84625,-80.64557,Kingsville,OH
44049,41.26629,-82.3053,Kipton,OH
44050,41.24846,-82.13011,Lagrange,OH
44052,41.45531,-82.16251,Lorain,OH
44053,41.42515,-82.22404,Lorain,OH
44054,41.46439,-82.09317,Sheffield Lake,OH
44055,41.43384,-82.13368,Lorain,OH
44056,41.31494,-81.49827,Macedonia,OH
44057,41.76789,-81.05824,Madison,OH
44060,41.678,-81.32852,Mentor,OH
44062,41.45764,-81.02602,Middlefield,OH
44064,41.60517,-81.04788,Montville,OH
44065,41.46338,-81.24301,Newbury,OH
44067,41.31476,-81.54762,Northfield,OH
44070,41.41504,-81.91891,North Olmsted,OH
44072,41.47175,-81.32795,Novelty,OH
44074,41.28741,-82.23357,Oberlin,OH
44076,41.52931,-80.82075,Orwell,OH
44077,41.69943,-81.21075,Painesville,OH
44080,41.36978,-81.05046,Parkman,OH
44081,41.7678,-81.14561,Perry,OH
44082,41.76233,-80.56598,Pierpont,OH
44084,41.67262,-80.89492,Rock Creek,OH
44085,41.60526,-80.8709,Rome,OH
44086,41.67511,-81.05788,Thompson,OH
44087,41.31796,-81.44017,Twinsburg,OH
44089,41.38904,-82.36655,Vermilion,OH
44090,41.16739,-82.22958,Wellington,OH
44092,41.598,-81.46842,Wickliffe,OH
44093,41.53273,-80.61212,Williamsfield,OH
44094,41.60994,-81.37989,Willoughby,OH
44095,41.65238,-81.44214,Eastlake,OH
44099,41.55006,-80.97471,Windsor,OH
44101,41.48924,-81.66736,Cleveland,OH
44102,41.47524,-81.73766,Cleveland,OH
44103,41.5172,-81.64237,Cleveland,OH
44104,41.48223,-81.62681,Cleveland,OH
44105,41.45063,-81.63024,Cleveland,OH
44106,41.50626,-81.60673,Cleveland,OH
44107,41.48244,-81.80104,Lakewood,OH
44108,41.53999,-81.60837,Cleveland,OH
44109,41.44472,-81.69673,Cleveland,OH
44110,41.56416,-81.57098,Cleveland,OH
44111,41.45828,-81.78855,Cleveland,OH
44112,41.53569,-81.57363,Cleveland,OH
44113,41.48422,-81.6976,Cleveland,OH
44114,41.51448,-81.67562,Cleveland,OH
44115,41.49215,-81.67114,Cleveland,OH
44116,41.47017,-81.85251,Rocky River,OH
44117,41.57149,-81.5268,Euclid,OH
44118,41.50186,-81.55625,Cleveland,OH
44119,41.58736,-81.54704,Cleveland,OH
44120,41.47357,-81.57931,Cleveland,OH
44121,41.52647,-81.53213,Cleveland,OH
44122,41.47013,-81.51178,Beachwood,OH
44123,41.60379,-81.52419,Euclid,OH
44124,41.50053,-81.46677,Cleveland,OH
44125,41.40695,-81.61511,Cleveland,OH
44126,41.44175,-81.85303,Cleveland,OH
44127,41.47157,-81.64914,Cleveland,OH
44128,41.43761,-81.54027,Cleveland,OH
44129,41.38971,-81.73513,Cleveland,OH
44130,41.3778,-81.78683,Cleveland,OH
44131,41.38285,-81.65242,Independence,OH
44132,41.60506,-81.4994,Euclid,OH
44133,41.31414,-81.74522,North Royalton,OH
44134,41.38533,-81.70451,Cleveland,OH
44135,41.4257,-81.81965,Cleveland,OH
44136,41.31184,-81.81098,Strongsville,OH
44137,41.40928,-81.56252,Maple Heights,OH
44138,41.37364,-81.9231,Olmsted Falls,OH
44139,41.38326,-81.4444,Solon,OH
44140,41.48509,-81.93143,Bay Village,OH
44141,41.30084,-81.61425,Brecksville,OH
44142,41.40226,-81.8252,Brookpark,OH
44143,41.5535,-81.47509,Cleveland,OH
44144,41.43764,-81.74274,Cleveland,OH
44145,41.45244,-81.92945,Westlake,OH
44146,41.38161,-81.53018,Bedford,OH
44147,41.31914,-81.67871,Broadview Heights,OH
44149,41.31341,-81.85617,Strongsville,OH
44201,41.0268,-81.17929,Atwater,OH
44202,41.31499,-81.3399,Aurora,OH
44203,41.02055,-81.62892,Barberton,OH
44212,41.24341,-81.82949,Brunswick,OH
44214,40.95265,-81.99853,Burbank,OH
44215,41.07028,-81.89778,Chippewa Lake,OH
44216,40.93913,-81.58506,Clinton,OH
44217,40.95518,-81.91161,Creston,OH
44221,41.13962,-81.47656,Cuyahoga Falls,OH
44223,41.17121,-81.53122,Cuyahoga Falls,OH
44224,41.17668,-81.43881,Stow,OH
44230,40.96329,-81.68998,Doylestown,OH
44231,41.30653,-81.0724,Garrettsville,OH
44233,41.23941,-81.73512,Hinckley,OH
44234,41.33497,-81.15756,Hiram,OH
44235,41.03146,-82.12449,Homerville,OH
44236,41.24769,-81.45094,Hudson,OH
44240,41.13302,-81.34149,Kent,OH
44241,41.23942,-81.34721,Streetsboro,OH
44243,41.14803,-81.34136,Kent,OH
44250,41.02108,-81.43738,Lakemore,OH
44251,41.02914,-81.92738,Westfield Center,OH
44253,41.16574,-82.03319,Litchfield,OH
44254,41.04413,-82.01481,Lodi,OH
44255,41.28651,-81.22973,Mantua,OH
44256,41.1401,-81.85903,Medina,OH
44260,41.03677,-81.34084,Mogadore,OH
44262,41.14048,-81.43726,Munroe Falls,OH
44264,41.22824,-81.54253,Peninsula,OH
44265,41.03572,-81.2531,Randolph,OH
44266,41.16674,-81.20256,Ravenna,OH
44270,40.96054,-81.77807,Rittman,OH
44272,41.08799,-81.18335,Rootstown,OH
44273,41.02751,-81.87623,Seville,OH
44274,41.09835,-81.73266,Sharon Center,OH
44275,41.10151,-82.09935,Spencer,OH
44276,40.93615,-81.8362,Sterling,OH
44278,41.10158,-81.42166,Tallmadge,OH
44280,41.23897,-81.9238,Valley City,OH
44281,41.05858,-81.73835,Wadsworth,OH
44285,41.15973,-81.07162,Wayland,OH
44286,41.23688,-81.64063,Richfield,OH
44287,40.93908,-82.10111,West Salem,OH
44288,41.23861,-81.08434,Windham,OH
44301,41.04386,-81.5245,Akron,OH
44302,41.08955,-81.53883,Akron,OH
44303,41.10467,-81.53686,Akron,OH
44304,41.08306,-81.50782,Akron,OH
44305,41.07587,-81.4614,Akron,OH
44306,41.03938,-81.48317,Akron,OH
44307,41.07044,-81.54631,Akron,OH
44308,41.08166,-81.5171,Akron,OH
44310,41.1066,-81.4971,Akron,OH
44311,41.06425,-81.52088,Akron,OH
44312,41.01546,-81.44078,Akron,OH
44313,41.1328,-81.56451,Akron,OH
44314,41.04061,-81.55859,Akron,OH
44319,40.98304,-81.53161,Akron,OH
44320,41.07835,-81.58335,Akron,OH
44321,41.09888,-81.65132,Akron,OH
44333,41.16192,-81.63288,Akron,OH
44401,41.02261,-80.94516,Berlin Center,OH
44402,41.38663,-80.85424,Bristolville,OH
44403,41.24035,-80.58211,Brookfield,OH
44404,41.32651,-80.54996,Burghill,OH
44405,41.0777,-80.59189,Campbell,OH
44406,41.01104,-80.77223,Canfield,OH
44408,40.88616,-80.68652,Columbiana,OH
44410,41.34929,-80.72413,Cortland,OH
44411,41.035,-81.04871,Deerfield,OH
44412,41.09397,-81.02477,Diamond,OH
44413,40.84785,-80.55409,East Palestine,OH
44417,41.43637,-80.66387,Farmdale,OH
44418,41.3074,-80.60345,Fowler,OH
44420,41.17326,-80.68007,Girard,OH
44423,40.75273,-80.9008,Hanoverton,OH
44425,41.17051,-80.5738,Hubbard,OH
44427,40.7163,-80.95635,Kensington,OH
44428,41.4361,-80.57855,Kinsman,OH
44429,41.09715,-80.98165,Lake Milton,OH
44430,41.24067,-80.90783,Leavittsburg,OH
44431,40.8483,-80.75416,Leetonia,OH
44432,40.75012,-80.75814,Lisbon,OH
44436,41.05947,-80.54332,Lowellville,OH
44437,41.15582,-80.73122,Mc Donald,OH
44438,41.24236,-80.53387,Masury,OH
44439,41.4558,-80.95638,Mesopotamia,OH
44440,41.14835,-80.78377,Mineral Ridge,OH
44441,40.75795,-80.55297,Negley,OH
44442,40.96613,-80.54927,New Middletown,OH
44443,40.9244,-80.59835,New Springfield,OH
44444,41.17344,-80.97521,Newton Falls,OH
44445,40.84865,-80.61804,New Waterford,OH
44446,41.18996,-80.7496,Niles,OH
44449,40.98034,-81.03356,North Benton,OH
44450,41.45518,-80.82996,North Bloomfield,OH
44451,41.08123,-80.86849,North Jackson,OH
44452,40.9477,-80.66167,North Lima,OH
44454,40.92002,-80.54298,Petersburg,OH
44455,40.77659,-80.6101,Rogers,OH
44460,40.8992,-80.87055,Salem,OH
44470,41.29776,-80.96183,Southington,OH
44471,41.04844,-80.58967,Struthers,OH
44473,41.24617,-80.6625,Vienna,OH
44481,41.2272,-80.86404,Warren,OH
44483,41.26541,-80.81576,Warren,OH
44484,41.23521,-80.74907,Warren,OH
44485,41.24042,-80.84612,Warren,OH
44490,40.8999,-80.76806,Washingtonville,OH
44491,41.37499,-80.96432,West Farmington,OH
44493,40.82502,-80.88864,Winona,OH
44502,41.08438,-80.64248,Youngstown,OH
44503,41.09917,-80.64895,Youngstown,OH
